solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
1635378410781933568,65408,973786105,2015.0,44.99615220936693,14.379929330502144,0.005616347754574377,6.5170279514911,,,,,,,0.9922,,,,,,,,,,31,0,31,0,0,0,,0.8913618443704975,3.2112361791803297,false,1.5695707,0.56867576,,2,5,false,0.43375897,0.4324966,0.54358345,0.83828545,-116.46045,13.9733305,-46.44837,25.226347,30,1567.2551097905996,5.856072856071007,17.53692082768389,NOT_AVAILABLE,176.95107160690853,-48.901522375415745,42.53372303287222,-16.32957216103747
1635378410781933568,34359896320,1010840134,2015.0,45.004970066352456,0.15623072846755337,0.019874651251498416,0.5288512194998723,,,,,,,-0.61935,,,,,,,,,,60,0,60,0,0,0,,0.49417441313555815,54.55040289517388,false,1.706128,3.67268,,2,8,false,0.67304224,0.18623264,0.78783804,0.9107339,-116.56138,10.280677,-44.287266,28.650621,68,40086.23895819038,27.15984520272268,14.01728178629278,NOT_AVAILABLE,176.94475885355897,-48.88527959139606,42.54686221080092,-16.318524345129177
1635378410781933568,34361129088,388985243,2015.0,45.00431226555933,0.34781432918086913,0.021042471450865907,1.1000950644350347,,,,,,,-0.66385,,,,,,,,,,53,0,53,0,0,0,,0.5324405623163402,1.8034637042289303,false,1.1930124,1.0081722,,2,8,false,0.70151556,0.320507,0.79869306,0.90236515,-125.77541,18.417574,-42.16853,28.207079,52,1761.8800815465204,19.831303716830632,17.409829199358377,NOT_AVAILABLE,176.94278585420437,-48.88494300234266,42.546563489754284,-16.317215026257962
1635378410781933568,309238066432,590730619,2015.0,44.995037410057414,2.1681515359364987,0.03815196696887027,1.215308936668632,,,,,,,-0.7956,,,,,,,,,,61,0,61,0,0,0,,1.5258177714773933,1.22845670292639,false,1.2036664,0.070923366,,2,10,false,0.29365668,0.69462836,0.29740977,0.89781886,-119.107704,21.855402,-38.366596,25.310766,61,275.4512899504612,2.733062075693919,19.424658037505058,NOT_AVAILABLE,176.9142654492873,-48.879746934733355,42.542548491309226,-16.29813863876259
1635378410781933568,343597448960,329156827,2015.0,44.963892230513906,11.881098084030311,0.04359645695813672,5.4117480481007245,,,,,,,-0.99875,,,,,,,,,,53,0,52,0,1,0,,0.48618768000871554,0.7194619790339168,false,1.0917889,0.5588871,,2,9,false,0.2763959,0.6515838,0.24106677,0.9459233,-97.36848,24.034065,-32.833885,27.21301,53,1025.7233096094583,10.073989411681636,17.997194501364273,NOT_AVAILABLE,176.87541844090353,-48.898381239918464,42.51318875080541,-16.28380339425278
1635378410781933568,515396233856,260581828,2015.0,44.998326380657794,1.9536132180916206,0.06633463540816804,1.112198874392374,,,,,,,-0.81775,,,,,,,,,,52,0,52,0,0,0,,0.0,0.0,false,1.0,0.08911285,,2,9,false,0.21581903,0.64998794,0.20400557,0.889891,-94.5951,19.781263,-45.181236,24.463037,52,292.2971105621403,2.363495144336792,19.36020875819687,NOT_AVAILABLE,176.88690012837574,-48.85781382084586,42.554428497847724,-16.27215703817933
1635378410781933568,549755818112,278964178,2015.0,45.048282032831146,0.1433456931075975,0.04825859155942166,0.1507835212419608,,,,,,,-0.2803,,,,,,,,,,69,0,69,0,0,0,,0.576001517198121,29.871186333796125,false,2.2834213,2.509169,,2,9,false,0.5748535,0.47039524,0.6185841,0.9170165,-125.95466,21.985344,-40.70922,27.246462,77,18064.66135281333,18.664497058329903,14.882695502523974,NOT_AVAILABLE,176.9593602580002,-48.83439449928693,42.598674193075496,-16.304072893936116
1635378410781933568,824633879296,201645987,2015.0,45.023616453966554,7.686523932335751,0.06842112518983674,14.300410796230324,,,,,,,-0.9992,,,,,,,,,,41,0,41,0,0,0,,0.3811770281404596,2.517964596635533,false,1.2335583,2.4381435,,2,8,false,0.7751459,0.5471739,0.8357175,0.88075393,-138.44899,22.225468,-39.211887,27.421402,40,4228.83891081437,8.266022099817981,16.45921720914123,NOT_AVAILABLE,176.9112997713953,-48.83816357356801,42.58025514171649,-16.277570967548215
1635378410781933568,927713095040,1018609930,2015.0,45.02672729705548,18.85105747122118,0.08170173999463713,46.24057203944495,,,,,,,0.87765,,,,,,,,,,35,0,35,0,0,0,,0.0,4.586533637279208E-16,false,1.0,0.14009042,,2,7,false,0.74246943,0.4742414,0.8220183,0.86047256,-135.34503,20.154688,-40.679493,27.308582,35,327.81592953606156,4.918326612738085,19.23569493037055,NOT_AVAILABLE,176.9000588157857,-48.82670498240227,42.58740559921262,-16.265783811911223
1635378410781933568,1099511693312,442633663,2015.0,44.966545443077436,1.6721637989712046,0.04631022905873263,0.9323170076683949,,,,,,,-0.7829,,,,,,,,,,60,0,59,0,1,0,,1.051867934751556,0.8197945089678422,false,1.1288351,0.12494417,,2,10,false,0.28444684,0.71784496,0.28360942,0.90305763,-119.581665,22.329224,-36.90664,25.379011,59,356.80903284909726,2.6224799498786697,19.143680463125285,NOT_AVAILABLE,176.87525124746745,-48.894587559655555,42.51666028533486,-16.28198681817074
1635378410781933568,1271310478464,1115856713,2015.0,44.99327112465887,0.2162634777012439,0.07633590054321945,0.1449351162824421,,,,,,,-0.3514,,,,,,,,,,65,0,65,0,0,0,,0.5773061036789083,9.699398798050945,false,1.6406429,1.8952553,,2,10,false,0.31503153,0.48063803,0.31484106,0.89608085,-92.93783,18.331495,-46.682346,25.836508,64,5714.666962202233,8.945430880044453,16.13229274940612,NOT_AVAILABLE,176.87062706403017,-48.85450574044617,42.552446379544875,-16.261113472661464
1635378410781933568,1340029955712,201575893,2015.0,44.96907628784636,0.6821687482350426,0.08442589169017585,0.37342210637529527,,,,,,,-0.7805,,,,,,,,,,61,0,60,0,1,0,,0.5964909768632621,1.8634438611376283,false,1.1868778,0.7304064,,2,10,false,0.2911649,0.72162277,0.29323852,0.89859,-122.01174,22.109463,-37.472343,25.172558,60,1411.0767939216194,13.594467635059885,17.650893439679926,NOT_AVAILABLE,176.83623366764377,-48.866288920099166,42.53082063496556,-16.246287781413663
1635378410781933568,1340029956224,5951362,2015.0,44.97845893652677,53.35017929536264,0.09258081167082206,24.70888517172077,,,,,,,-0.99985,,,,,,,,,,51,0,49,0,2,0,,0.8460017885768271,1.2614894427196253,false,1.1639462,0.2696606,,2,9,false,0.26260674,0.9769583,0.24516717,0.90992683,-149.03046,23.429276,-28.083052,23.500828,51,620.8401408114257,5.8993773774710005,18.542320591985664,NOT_AVAILABLE,176.8372293010666,-48.85387491409126,42.54265378636844,-16.241241061266173
1635378410781933568,1374389600384,920426374,2015.0,44.932800911890325,1.0408054070603205,0.06481172071577013,0.5839725773655202,,,,,,,-0.8395,,,,,,,,,,71,0,70,0,1,0,,1.2201548884719746,3.998605395183024,false,1.420232,0.26096374,,2,11,false,0.36829522,0.73116744,0.38188452,0.90449506,-130.61737,22.56228,-36.94691,25.417435,69,804.4216363058642,2.7717677270747596,18.261060705890173,NOT_AVAILABLE,176.81934468792647,-48.90600396546809,42.48870589000203,-16.254402883773
